articulo,parrafo,titulo,texto,categoría,medio,fecha,autor,sección
6,6,Entre papel & aparato,"Muchos profesores todavía no están preparados para enseñar en ambientes electrónicos y a través de los distintos dispositivos. Después de encuestar a 34 mil 910 jóvenes y niños de 8 a 16 años, una investigación del National Literacy Trust encontró que los que leen solo en pantalla son menos propensos a tener un libro preferido (59 % vs. 77 %) y que les gusta leer menos que a los que lo hacen en publicaciones impresas (12 % vs. 51 %). “Aunque acogemos con satisfacción el impacto positivo de la tecnología que ofrece nuevas oportunidades de lectura para los jóvenes, es crucial que la lectura impresa no se deje de lado”, concluye el estudio.",Lectura,Lecturas Dominicales,12/6/2014,Cecilia Rodríguez,Educación
6,7,Entre papel & aparato,Las casas editoriales de libros infantiles electrónicos también tienen sus propios estudios para demostrar que la interactividad es una ventaja educativa no una distracción. Un estudio de la Universidad de Wisconsin el año pasado encontró que niños de 2 años aprendían palabras más rápido con aparatos interactivos que con los que no requieren ninguna acción. En lo que todos coinciden es en recomendar que se mantenga un sano balance de lectura que incluya tanto libros como dispositivos digitales. Los niños tienen acceso a los aparatos electrónicos porque los padres se los compran. El tiempo que pasen en estos también depende de los adultos que los están educando.,Lectura,Lecturas Dominicales,12/6/2014,Cecilia Rodríguez,Educación
7,1,¿Leer en papel o leer en digital?,"Un estudio realizado por Arthur D. Santana, profesor de la Universidad de Houston, reveló que la experiencia de leer en el papel y leer en línea no es la misma, pues los lectores de periódicos recuerdan más detalles de las noticias que aquellos que se informan por internet.",Lectura,El Tiempo,6/19/2015,NA,Tecnósfera
7,2,¿Leer en papel o leer en digital?,"Durante la investigación, se le pidió a un grupo de universitarios que leyeran la edición impresa de The New York Times durante 20 minutos, mientras que otro grupo leía la versión online de la misma edición del periódico. Al final, los lectores de la edición impresa recordaron un promedio de 4,24 noticias, mientras que los lectores online recordaron un promedio ligeramente inferior: 3,35.",Lectura,El Tiempo,6/19/2015,NA,Tecnósfera
7,3,¿Leer en papel o leer en digital?,"Para Santana esto se debe a la naturaleza propia de la web, en la que la lectura no se hace de forma lineal sino que se escanea, mientras que en el impreso esta actividad se ejecuta de forma más metódica.",Lectura,El Tiempo,6/19/2015,NA,Tecnósfera
7,4,¿Leer en papel o leer en digital?,"A eso se suma, según el académico, el hecho de que la información en línea es efímera, puede aparecer y desaparecer sin previo aviso, incrementando la sensación de que quizá no vale tanto la pena recordar lo leído.",Lectura,El Tiempo,6/19/2015,NA,Tecnósfera
8,1,Las revistas ajustan sus precios a la era digital,"Los lectores de la revista Cosmopolitan en Estados Unidos pueden suscribirse a la versión impresa por todo un año por US$10. Pero si quieren acceder a la edición digital en sus iPads, tendrían que pagar US$19,99.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,2,Las revistas ajustan sus precios a la era digital,"En la industria de los libros y periódicos, las versiones digitales son usualmente más baratas que las impresas. Sin embargo, algunas revistas en EE.UU. han empezado a nadar contra la corriente cobrando más por sus ediciones digitales.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,3,Las revistas ajustan sus precios a la era digital,"Las revistas en EE.UU., que se han visto golpeadas por una caída en la publicidad, que solía aportar 75% de sus ingresos, están recurriendo a las tabletas y las ediciones digitales para impulsar sus ingresos de circulación. Al hacerlo, esperan revertir décadas de descuentos en las suscripciones de sus ediciones impresas que han llegado a tal extremo que hoy recibir publicaciones como Esquire por un año cuesta apenas US$8.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,4,Las revistas ajustan sus precios a la era digital,"""Esto representa una oportunidad para que el negocio de las revistas pase a depender más de los ingresos (que generan los) consumidores y menos en la publicidad"", dijo en una entrevista David Carey, presidente de la editorial Hearst Magazines, que publica Cosmo.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,5,Las revistas ajustan sus precios a la era digital,"John Loughlin, subdirector ejecutivo y gerente general de Hearst, es aún más contundente: ""Espero que este sea el fin de las suscripciones impresas de US$6 y US$7 y US$8 y US$9"", resaltó.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,6,Las revistas ajustan sus precios a la era digital,"En América Latina, sin embargo, las ediciones impresas siguen llevando la delantera. ""Aquí las suscripciones de las revistas impresas todavía crecen y son aún muy fuertes"", aseguró Sergio Quijano, gerente de nuevos medios de Publicaciones Semana, de Colombia.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,7,Las revistas ajustan sus precios a la era digital,"Por Semana, su revista bandera, la empresa cobra 265.000 pesos al año (unos US$147) por la versión impresa y US$99 para acceso a la revista desde las tabletas iPad y Galaxy Tab. El suscriptor de la edición impresa, sin embargo, recibe la versión digital gratis.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,8,Las revistas ajustan sus precios a la era digital,"Quijano agregó que la empresa lanzó sus versiones para aparatos móviles gratis, pero que poco a poco ha ido cerrando el contenido para que sólo tengan acceso los suscriptores que pagan por él. Ese es el caso de Semana y Dinero, otra de sus publicaciones, y hará lo mismo próximamente con su revista JetSet. ""Creemos que tenemos que cobrar por el contenido de valor"".",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,9,Las revistas ajustan sus precios a la era digital,"""Pensamos que el modelo tiene que moverse hacia el cobro y estamos muy atentos a lo que está pasando en New York Times, The Wall Street Journal, The Economisty Folia Brasil"", acotó.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,10,Las revistas ajustan sus precios a la era digital,"Editorial Televisa, que publica en México revistas como Cosmopolitan y Esquire, concuerda con Quijano en que la suscripción a las ediciones impresas no ha bajado en la región tanto como en EE.UU.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,11,Las revistas ajustan sus precios a la era digital,"""Por lo contrario, en el mercado mexicano, el precio de la suscripción digital es bastante similar al precio de la revista de suscripción"", dijo un vocero de Editorial Televisa. Por ejemplo, una suscripción de 12 meses de la revista Esquire en México cuesta 360 pesos, unos US$28,5, y el mismo plan en versión digital unos US$27.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,12,Las revistas ajustan sus precios a la era digital,"Hasta ahora, a los consumidores en EE.UU. no parece importarles pagar un precio más alto por el contenido digital. A principios de enero, Hearst dijo que había acumulado casi 800.000 suscripciones digitales. La cifra estuvo por debajo de su meta de 1 millón, pero constituye la mayor base de suscriptores digitales de la industria. Esto a pesar de que el precio promedio de la suscripción digital es de US$19,99 anuales, el doble que el de la edición impresa de US$10.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,13,Las revistas ajustan sus precios a la era digital,Hearst no es un caso aislado. The Economist hace poco desacopló sus suscripciones impresa y digital y elevó de US$127 a US$160 el precio por las dos.,Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,14,Las revistas ajustan sus precios a la era digital,"En los últimos 12 meses, Condé Nast, editorial de revistas como Vogue y New Yorker, también subió los precios de sus paquetes de suscripciones digitales e impresas, lo que en la práctica significó elevar el precio de las suscripciones digitales que antes los abonados a la edición impresa recibían gratis.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,15,Las revistas ajustan sus precios a la era digital,"A pesar de las alzas en las tarifas, los suscriptores de ediciones impresas que eligieron acceder a los formatos digitales renovaron sus planes a una tasa 25% superior a la de quienes no lo hicieron, dijo el presidente de Condé Nast, Bob Sauerberg. Hasta el momento, la compañía tiene alrededor de 500.000 suscriptores exclusivos de sus ediciones digitales y 1,5 millones de lectores impresos que se conectan a la versión de tableta.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
8,16,Las revistas ajustan sus precios a la era digital,"""Estamos usando esta nueva plataforma y la clara demanda por acceso sin restricciones a nuestro contenido como una manera de redefinir nuestras ofertas de suscripción a un precio más alto"", explicó Sauerberg.",Mercado,El Tiempo,2/1/2013,Keach Hagey y Andrea López Cruzado,Wall Street Journal Americas
9,1,"En América Latina, 21% de los libros ya son digitales","Un informe del Cerlalc hace la radiografía de la edición de libros en Iberoamérica. La edición en el continente crece, mientras que en España se contrae. Aumenta la edición de literartura infantil y de autoedición.",Mercado,El Tiempo,4/25/2015,Catalina Oquendo,Libros
9,2,"En América Latina, 21% de los libros ya son digitales","Si usted tiene la sensación de que se publican muchísimos libros cada año en Latinoamérica, las cifras le dan la razón y lo sorprenderán.",Mercado,El Tiempo,4/25/2015,Catalina Oquendo,Libros
9,3,"En América Latina, 21% de los libros ya son digitales","El Centro Regional para el Fomento del Libro en América Latina y el Caribe (Cerlalc, un organismo intergubernamental) acaba de entregar una radiografía del mundo editorial de la región, así como de España y Portugal, en el libro El espacio iberoamericano del libro 2014, que consigna datos reveladores.",Mercado,El Tiempo,4/25/2015,Catalina Oquendo,Libros
9,4,"En América Latina, 21% de los libros ya son digitales","Uno de ellos es que en 2013 se registraron en promedio 840 títulos diarios en Iberoamérica (302.199 anuales), mientras que la cifra para América Latina fue de 532 títulos diarios, es decir 194.009 al año.",Mercado,El Tiempo,4/25/2015,Catalina Oquendo,Libros
9,5,"En América Latina, 21% de los libros ya son digitales","Si nos detenemos en la región, el informe indica que Brasil es el país que más edita (235 títulos diarios), seguido de México con 81 y Argentina con 76.",Mercado,El Tiempo,4/25/2015,Catalina Oquendo,Libros
9,6,"En América Latina, 21% de los libros ya son digitales","Colombia, en cambio, apenas aporta el 8 por ciento (43 títulos) y Venezuela y Ecuador son los que menos están produciendo.",Mercado,El Tiempo,4/25/2015,Catalina Oquendo,Libros
9,7,"En América Latina, 21% de los libros ya son digitales","“La edición de libros sigue mostrando un gran dinamismo en Iberoamérica”, dice Fernando Zapata, director del Cerlalc, en la presentación del libro que toma las cifras del Número Estándar Internacional de Libros o ISBN.",Mercado,El Tiempo,4/25/2015,Catalina Oquendo,Libros
